0,0
0,0
0,0
0,0
0,0
0,1
0,1
0,2
0,2
0,2
0,3
1,3
1,3
1,4
1,4
2,4
2,5
2,5
2,5
2,6
3,6
3,6
3,6
3,6
3,7
3,7
3,8
3,8
4,9
4,9
4,9
5,10
5,10
5,10
5,11
5,11
6,12
6,12
7,12
7,13
7,13
8,13
8,14
8,14
9,14
9,15
9,15
9,16
9,16
9,16
10,16
10,16
10,16
10,16
10,17
10,17
11,17
11,18
12,18
12,18
13,18
13,18
14,18
14,18
14,17
15,17
